Lon Lat H AAL
-74.9084 4.919 277 -65.2
-74.8917 4.919 271 -75.4
-74.875 4.919 263 -82.4
-74.8583 4.919 263 -86.7
-74.8417 4.919 309 -89.2
-74.825 4.919 311 -91
-74.8083 4.919 249 -93.4
-74.7917 4.919 235 -96.8
-74.775 4.919 289 -100.9
-74.7584 4.919 293 -104.7
-74.7417 4.919 249 -106.1
-74.725 4.919 259 -103.6
-74.7083 4.919 481 -95.4
-74.6917 4.919 853 -81.1
-74.675 4.919 817 -61.6
-74.6584 4.919 765 -38.6
-74.6417 4.919 1217 -15.8
-74.625 4.919 1301 3.9
-75.9084 4.9024 901 24.1
-75.8917 4.9024 899 16.5
-75.875 4.9024 903 11.6
-75.8583 4.9024 987 9.6
-75.8417 4.9024 1035 11.2
-75.825 4.9024 985 16.6
-75.8083 4.9024 995 26.1
-75.7917 4.9024 1077 39.6
-75.775 4.9024 1369 55.8
-75.7584 4.9024 1435 73.5
-75.7417 4.9024 1655 90
-75.725 4.9024 1753 103.5
-75.7083 4.9024 1717 111.9
-75.6917 4.9024 1527 114.6
-75.675 4.9024 1667 112.1
-75.6584 4.9024 1853 105.9
-75.6417 4.9024 1799 98.7
-75.625 4.9024 1613 92.5
-75.6083 4.9024 1661 89.5
-75.5917 4.9024 1701 90.3
-75.575 4.9024 1873 94.5
-75.5583 4.9024 1919 101.1
-75.5417 4.9024 2331 108.5
-75.525 4.9024 2277 116
-75.5084 4.9024 2341 124.1
-75.4917 4.9024 2563 134.5
-75.475 4.9024 2837 150.4
-75.4583 4.9024 2859 174.5
-75.4417 4.9024 2797 209.2
-75.425 4.9024 3085 254.8
-75.4084 4.9024 3319 308.4
-75.3917 4.9024 3595 366.2
-75.375 4.9024 4017 419.9
-75.3583 4.9024 4487 463.7
-75.3417 4.9024 4741 490
-75.325 4.9024 5053 495.7
-75.3083 4.9024 4725 480
-75.2917 4.9024 4389 445.1
-75.275 4.9024 4091 397.5
-75.2584 4.9024 3799 342.9
-75.2417 4.9024 3529 289.7
-75.225 4.9024 3451 242.2
-75.2083 4.9024 3279 204.7
-75.1917 4.9024 3103 177.3
-75.175 4.9024 2969 158.7
-75.1584 4.9024 2805 146
-75.1417 4.9024 2487 135.9
-75.125 4.9024 2239 125.7
-75.1083 4.9024 2079 113.7
-75.0917 4.9024 2059 99.5
-75.075 4.9024 1731 83.7
-75.0583 4.9024 1603 67
-75.0417 4.9024 1463 50.7
-75.025 4.9024 1303 34.9
-75.0084 4.9024 1255 19.9
-74.9917 4.9024 1281 5.1
-74.975 4.9024 1071 -9.7
-74.9583 4.9024 847 -24.7
-74.9417 4.9024 533 -39.5
-74.925 4.9024 307 -53.7
-74.9084 4.9024 261 -65.9
-74.8917 4.9024 261 -75.7
-74.875 4.9024 257 -82.7
-74.8583 4.9024 253 -87.2
-74.8417 4.9024 257 -90.2
-74.825 4.9024 279 -92.6
-74.8083 4.9024 249 -95.6
-74.7917 4.9024 239 -99.6
-74.775 4.9024 263 -104.1
-74.7584 4.9024 269 -108
-74.7417 4.9024 229 -109.2
-74.725 4.9024 259 -106
-74.7083 4.9024 365 -96.7
-74.6917 4.9024 609 -81
-74.675 4.9024 919 -60
-74.6584 4.9024 991 -35.4
-74.6417 4.9024 1187 -11.3
-74.625 4.9024 1589 9.6
-75.9084 4.8858 901 18.4
-75.8917 4.8858 901 11.3
-75.875 4.8858 913 7.3
-75.8583 4.8858 929 6.4
-75.8417 4.8858 1025 9.1
-75.825 4.8858 1053 15.6
-75.8083 4.8858 1059 26.1
-75.7917 4.8858 1089 40.4
-75.775 4.8858 1257 57.2
-75.7584 4.8858 1557 75.3
-75.7417 4.8858 1667 92.1
-75.725 4.8858 1729 105.8
-75.7083 4.8858 1899 114.4
-75.6917 4.8858 1643 117.3
-75.675 4.8858 1839 115.2
-75.6584 4.8858 2003 109.5
-75.6417 4.8858 1789 103
-75.625 4.8858 1641 98
-75.6083 4.8858 1753 96.7
-75.5917 4.8858 1807 100
-75.575 4.8858 1949 107.4
-75.5583 4.8858 2055 118.2
-75.5417 4.8858 2083 130.3
-75.525 4.8858 2269 143.1
-75.5084 4.8858 2551 156.3
-75.4917 4.8858 2737 171.5
-75.475 4.8858 2949 191
-75.4583 4.8858 3107 217.5
-75.4417 4.8858 3183 252.7
-75.425 4.8858 3233 297.2
-75.4084 4.8858 3565 348.2
-75.3917 4.8858 3725 402.1
-75.375 4.8858 3865 451.3
-75.3583 4.8858 4309 490.5
-75.3417 4.8858 4787 512.6
-75.325 4.8858 5155 514.6
-75.3083 4.8858 5057 496.2
-75.2917 4.8858 4551 459.3
-75.275 4.8858 4067 410.5
-75.2584 4.8858 3773 355.1
-75.2417 4.8858 3639 300.9
-75.225 4.8858 3545 252.3
-75.2083 4.8858 3297 213.2
-75.1917 4.8858 3143 183.7
-75.175 4.8858 3013 162.4
-75.1584 4.8858 2825 146.7
-75.1417 4.8858 2549 133.5
-75.125 4.8858 2321 120.2
-75.1083 4.8858 2249 105.6
-75.0917 4.8858 2119 89.2
-75.075 4.8858 1437 72.1
-75.0583 4.8858 1237 54.7
-75.0417 4.8858 1217 38.4
-75.025 4.8858 1121 23.2
-75.0084 4.8858 1235 9.3
-74.9917 4.8858 1205 -4
-74.975 4.8858 1041 -17.2
-74.9583 4.8858 827 -30.6
-74.9417 4.8858 511 -43.9
-74.925 4.8858 301 -56.7
-74.9084 4.8858 287 -67.9
-74.8917 4.8858 275 -77.1
-74.875 4.8858 259 -83.9
-74.8583 4.8858 257 -88.5
-74.8417 4.8858 251 -91.9
-74.825 4.8858 245 -95
-74.8083 4.8858 237 -98.7
-74.7917 4.8858 233 -103.4
-74.775 4.8858 237 -108.4
-74.7584 4.8858 247 -112.5
-74.7417 4.8858 225 -113.6
-74.725 4.8858 375 -109.8
-74.7083 4.8858 533 -99.6
-74.6917 4.8858 709 -82.6
-74.675 4.8858 947 -60.1
-74.6584 4.8858 1293 -34
-74.6417 4.8858 1255 -8.4
-74.625 4.8858 1633 13.9
-75.9084 4.8692 911 13.2
-75.8917 4.8692 921 7.2
-75.875 4.8692 965 4.3
-75.8583 4.8692 1037 4.7
-75.8417 4.8692 1001 8.6
-75.825 4.8692 1063 16.1
-75.8083 4.8692 1063 27.2
-75.7917 4.8692 1113 41.6
-75.775 4.8692 1431 58.1
-75.7584 4.8692 1363 75.6
-75.7417 4.8692 1393 91.7
-75.725 4.8692 1617 104.8
-75.7083 4.8692 1911 113.1
-75.6917 4.8692 1801 116
-75.675 4.8692 1781 114.3
-75.6584 4.8692 1671 109.5
-75.6417 4.8692 1731 104.3
-75.625 4.8692 1689 101.2
-75.6083 4.8692 1763 102.5
-75.5917 4.8692 1827 109.1
-75.575 4.8692 2065 120.8
-75.5583 4.8692 2257 136.6
-75.5417 4.8692 2383 154.5
-75.525 4.8692 2543 173.3
-75.5084 4.8692 2831 192.4
-75.4917 4.8692 3003 212.7
-75.475 4.8692 3105 235.8
-75.4583 4.8692 3239 263.7
-75.4417 4.8692 3411 297.9
-75.425 4.8692 3591 338.9
-75.4084 4.8692 3697 384.1
-75.3917 4.8692 3649 430.5
-75.375 4.8692 4033 471.5
-75.3583 4.8692 4315 502.4
-75.3417 4.8692 4605 517.1
-75.325 4.8692 4883 513.3
-75.3083 4.8692 4753 491
-75.2917 4.8692 4503 452.4
-75.275 4.8692 4159 403.6
-75.2584 4.8692 3973 349.6
-75.2417 4.8692 3733 297.7
-75.225 4.8692 3557 251.5
-75.2083 4.8692 3261 214.3
-75.1917 4.8692 3117 185.9
-75.175 4.8692 3001 164.8
-75.1584 4.8692 2831 148.3
-75.1417 4.8692 2521 133.4
-75.125 4.8692 2261 117.9
-75.1083 4.8692 1991 100.8
-75.0917 4.8692 1813 82.1
-75.075 4.8692 1721 62.9
-75.0583 4.8692 1631 44.1
-75.0417 4.8692 1213 26.9
-75.025 4.8692 965 11.7
-75.0084 4.8692 1179 -1.8
-74.9917 4.8692 1171 -14.1
-74.975 4.8692 1007 -25.9
-74.9583 4.8692 787 -37.7
-74.9417 4.8692 493 -49.4
-74.925 4.8692 343 -60.8
-74.9084 4.8692 335 -70.9
-74.8917 4.8692 293 -79.3
-74.875 4.8692 285 -85.7
-74.8583 4.8692 281 -90.5
-74.8417 4.8692 267 -94.3
-74.825 4.8692 241 -98
-74.8083 4.8692 233 -102.4
-74.7917 4.8692 231 -107.7
-74.775 4.8692 229 -113.1
-74.7584 4.8692 239 -117.3
-74.7417 4.8692 239 -118.1
-74.725 4.8692 307 -113.8
-74.7083 4.8692 415 -102.8
-74.6917 4.8692 619 -84.9
-74.675 4.8692 865 -61.3
-74.6584 4.8692 913 -34.1
-74.6417 4.8692 967 -7.3
-74.625 4.8692 1429 16.1
-75.9084 4.8526 909 8.7
-75.8917 4.8526 929 4.1
-75.875 4.8526 987 2.8
-75.8583 4.8526 1085 4.7
-75.8417 4.8526 1111 9.8
-75.825 4.8526 1111 17.9
-75.8083 4.8526 1095 29.1
-75.7917 4.8526 1135 42.8
-75.775 4.8526 1257 58.2
-75.7584 4.8526 1251 74.2
-75.7417 4.8526 1377 88.8
-75.725 4.8526 1689 100.7
-75.7083 4.8526 1793 108.2
-75.6917 4.8526 1567 111
-75.675 4.8526 1507 109.8
-75.6584 4.8526 1501 106.1
-75.6417 4.8526 1687 102.7
-75.625 4.8526 1829 101.8
-75.6083 4.8526 1805 106
-75.5917 4.8526 1875 116.3
-75.575 4.8526 1981 132.5
-75.5583 4.8526 2155 153.6
-75.5417 4.8526 2475 177.5
-75.525 4.8526 2681 202.8
-75.5084 4.8526 3011 228
-75.4917 4.8526 3163 253.5
-75.475 4.8526 3289 279.9
-75.4583 4.8526 3471 308.7
-75.4417 4.8526 3573 340.8
-75.425 4.8526 3705 376.6
-75.4084 4.8526 3831 413.7
-75.3917 4.8526 3893 449.9
-75.375 4.8526 4071 479.6
-75.3583 4.8526 4329 499.3
-75.3417 4.8526 4533 504.3
-75.325 4.8526 4423 493
-75.3083 4.8526 4297 466.3
-75.2917 4.8526 4155 426.3
-75.275 4.8526 3827 379
-75.2584 4.8526 3523 328.8
-75.2417 4.8526 3395 281.9
-75.225 4.8526 3379 241.4
-75.2083 4.8526 3113 209.5
-75.1917 4.8526 2803 185.4
-75.175 4.8526 2829 167.1
-75.1584 4.8526 2687 151.8
-75.1417 4.8526 2485 136.7
-75.125 4.8526 2021 119.8
-75.1083 4.8526 2017 100.6
-75.0917 4.8526 1957 79.3
-75.075 4.8526 1685 57.7
-75.0583 4.8526 1403 36.7
-75.0417 4.8526 1125 18
-75.025 4.8526 1005 1.8
-75.0084 4.8526 1139 -11.8
-74.9917 4.8526 1233 -23.6
-74.975 4.8526 979 -34.4
-74.9583 4.8526 763 -44.9
-74.9417 4.8526 483 -55.1
-74.925 4.8526 369 -65.1
-74.9084 4.8526 355 -74.1
-74.8917 4.8526 335 -81.8
-74.875 4.8526 315 -87.9
-74.8583 4.8526 299 -92.7
-74.8417 4.8526 287 -96.9
-74.825 4.8526 267 -101.1
-74.8083 4.8526 245 -106
-74.7917 4.8526 235 -111.7
-74.775 4.8526 227 -117.1
-74.7584 4.8526 233 -121.1
-74.7417 4.8526 263 -121.5
-74.725 4.8526 301 -116.6
-74.7083 4.8526 319 -105.1
-74.6917 4.8526 519 -86.6
-74.675 4.8526 717 -62.5
-74.6584 4.8526 641 -34.9
-74.6417 4.8526 1017 -7.6
-74.625 4.8526 1279 16.4
-75.9084 4.836 915 5.3
-75.8917 4.836 951 2.4
-75.875 4.836 1017 2.8
-75.8583 4.836 1121 6.2
-75.8417 4.836 1167 12.3
-75.825 4.836 1149 20.9
-75.8083 4.836 1141 31.5
-75.7917 4.836 1153 43.9
-75.775 4.836 1217 57.4
-75.7584 4.836 1261 71.1
-75.7417 4.836 1347 83.6
-75.725 4.836 1519 93.7
-75.7083 4.836 1521 100.2
-75.6917 4.836 1431 102.9
-75.675 4.836 1439 102.3
-75.6584 4.836 1523 99.9
-75.6417 4.836 1723 98.2
-75.625 4.836 1893 99.6
-75.6083 4.836 1887 106.4
-75.5917 4.836 2003 119.9
-75.575 4.836 2017 139.9
-75.5583 4.836 2199 165.8
-75.5417 4.836 2443 195.1
-75.525 4.836 2825 226.4
-75.5084 4.836 3113 257.5
-75.4917 4.836 3395 288.1
-75.475 4.836 3599 317.8
-75.4583 4.836 3729 347.4
-75.4417 4.836 3843 377
-75.425 4.836 3837 406.7
-75.4084 4.836 4023 434.8
-75.3917 4.836 4115 459.4
-75.375 4.836 4367 476.5
-75.3583 4.836 4443 483.5
-75.3417 4.836 4475 477.7
-75.325 4.836 4253 458.2
-75.3083 4.836 4045 426.9
-75.2917 4.836 3839 386.2
-75.275 4.836 3689 341.7
-75.2584 4.836 3567 297.3
-75.2417 4.836 3335 257.9
-75.225 4.836 3003 225.7
-75.2083 4.836 2887 201.7
-75.1917 4.836 2585 184.3
-75.175 4.836 2535 171
-75.1584 4.836 2387 158.6
-75.1417 4.836 2307 144.5
-75.125 4.836 2107 126.9
-75.1083 4.836 2085 105.9
-75.0917 4.836 1611 82.1
-75.075 4.836 1397 57.6
-75.0583 4.836 1337 34
-75.0417 4.836 1195 13.2
-75.025 4.836 1047 -4.5
-75.0084 4.836 1001 -18.9
-74.9917 4.836 1023 -30.8
-74.975 4.836 989 -41
-74.9583 4.836 689 -50.6
-74.9417 4.836 469 -59.7
-74.925 4.836 397 -68.6
-74.9084 4.836 379 -76.7
-74.8917 4.836 353 -83.9
-74.875 4.836 335 -89.9
-74.8583 4.836 299 -94.8
-74.8417 4.836 287 -99.3
-74.825 4.836 271 -103.8
-74.8083 4.836 255 -108.8
-74.7917 4.836 237 -114.2
-74.775 4.836 227 -119.2
-74.7584 4.836 227 -122.5
-74.7417 4.836 241 -122.2
-74.725 4.836 275 -116.6
-74.7083 4.836 271 -104.7
-74.6917 4.836 341 -86.2
-74.675 4.836 483 -62.5
-74.6584 4.836 773 -35.3
-74.6417 4.836 977 -8.6
-74.625 4.836 1123 15.1
-75.9084 4.8194 923 2.9
-75.8917 4.8194 967 1.7
-75.875 4.8194 1055 3.9
-75.8583 4.8194 1157 8.9
-75.8417 4.8194 1183 15.9
-75.825 4.8194 1163 24.5
-75.8083 4.8194 1193 34.2
-75.7917 4.8194 1201 44.7
-75.775 4.8194 1219 55.6
-75.7584 4.8194 1263 66.6
-75.7417 4.8194 1305 76.6
-75.725 4.8194 1331 85
-75.7083 4.8194 1371 90.6
-75.6917 4.8194 1409 93.2
-75.675 4.8194 1449 93.4
-75.6584 4.8194 1561 92.2
-75.6417 4.8194 1781 92.1
-75.625 4.8194 1785 95.2
-75.6083 4.8194 1877 103.9
-75.5917 4.8194 1965 119.5
-75.575 4.8194 2127 142.2
-75.5583 4.8194 2295 171.6
-75.5417 4.8194 2385 205.4
-75.525 4.8194 2985 241.9
-75.5084 4.8194 3299 278.5
-75.4917 4.8194 3647 314.1
-75.475 4.8194 3933 347.3
-75.4583 4.8194 4047 377.9
-75.4417 4.8194 4099 405.4
-75.425 4.8194 4001 429.6
-75.4084 4.8194 4195 448.8
-75.3917 4.8194 4427 461.9
-75.375 4.8194 4659 466.2
-75.3583 4.8194 4633 460.5
-75.3417 4.8194 4401 443.6
-75.325 4.8194 4247 416.1
-75.3083 4.8194 4011 380.6
-75.2917 4.8194 3855 339.8
-75.275 4.8194 3991 299.1
-75.2584 4.8194 3685 261.7
-75.2417 4.8194 3295 231.3
-75.225 4.8194 3023 209
-75.2083 4.8194 2829 194.3
-75.1917 4.8194 2741 185
-75.175 4.8194 2605 177.7
-75.1584 4.8194 2419 169.2
-75.1417 4.8194 2287 156.8
-75.125 4.8194 2281 139
-75.1083 4.8194 2149 116.3
-75.0917 4.8194 1739 89.9
-75.075 4.8194 1869 62.5
-75.0583 4.8194 1463 36
-75.0417 4.8194 1391 12.7
-75.025 4.8194 1121 -6.9
-75.0084 4.8194 869 -22.4
-74.9917 4.8194 895 -34.8
-74.975 4.8194 845 -45
-74.9583 4.8194 709 -54.1
-74.9417 4.8194 453 -62.5
-74.925 4.8194 429 -70.7
-74.9084 4.8194 403 -78.4
-74.8917 4.8194 373 -85.4
-74.875 4.8194 355 -91.3
-74.8583 4.8194 329 -96.5
-74.8417 4.8194 309 -101.1
-74.825 4.8194 277 -105.6
-74.8083 4.8194 253 -110.3
-74.7917 4.8194 237 -114.9
-74.775 4.8194 231 -118.8
-74.7584 4.8194 235 -120.9
-74.7417 4.8194 229 -119.4
-74.725 4.8194 275 -113.1
-74.7083 4.8194 347 -101
-74.6917 4.8194 519 -82.9
-74.675 4.8194 563 -60.3
-74.6584 4.8194 989 -34.7
-74.6417 4.8194 1287 -9.6
-74.625 4.8194 1065 12.7
-75.9084 4.8028 935 1.2
-75.8917 4.8028 947 1.8
-75.875 4.8028 1053 5.7
-75.8583 4.8028 1159 12.1
-75.8417 4.8028 1175 19.8
-75.825 4.8028 1173 28.2
-75.8083 4.8028 1177 36.6
-75.7917 4.8028 1183 44.9
-75.775 4.8028 1213 53.2
-75.7584 4.8028 1253 61.5
-75.7417 4.8028 1281 69.2
-75.725 4.8028 1313 76
-75.7083 4.8028 1357 81.1
-75.6917 4.8028 1415 84.1
-75.675 4.8028 1503 85.1
-75.6584 4.8028 1527 85.3
-75.6417 4.8028 1651 86.3
-75.625 4.8028 1765 90.2
-75.6083 4.8028 1897 99.4
-75.5917 4.8028 1979 115.6
-75.575 4.8028 2165 139.2
-75.5583 4.8028 2503 170.3
-75.5417 4.8028 2835 206.9
-75.525 4.8028 3129 247.4
-75.5084 4.8028 3569 288.6
-75.4917 4.8028 3927 329.2
-75.475 4.8028 4075 366.2
-75.4583 4.8028 4367 398.9
-75.4417 4.8028 4237 425.6
-75.425 4.8028 4087 445.8
-75.4084 4.8028 4125 457.9
-75.3917 4.8028 4453 461.2
-75.375 4.8028 4747 454.5
-75.3583 4.8028 4547 437.4
-75.3417 4.8028 4333 410.9
-75.325 4.8028 4079 376.3
-75.3083 4.8028 4061 337.4
-75.2917 4.8028 4021 297.2
-75.275 4.8028 3711 260.8
-75.2584 4.8028 3665 230.6
-75.2417 4.8028 3537 209.2
-75.225 4.8028 3229 196.7
-75.2083 4.8028 3127 191.2
-75.1917 4.8028 2983 189.8
-75.175 4.8028 2681 188.4
-75.1584 4.8028 2499 183.5
-75.1417 4.8028 2591 172.7
-75.125 4.8028 2573 154.6
-75.1083 4.8028 2505 130.4
-75.0917 4.8028 2131 101.5
-75.075 4.8028 1691 71.4
-75.0583 4.8028 1445 42.1
-75.0417 4.8028 1337 16.3
-75.025 4.8028 1129 -5.3
-75.0084 4.8028 893 -22.2
-74.9917 4.8028 705 -35.4
-74.975 4.8028 647 -45.9
-74.9583 4.8028 645 -54.9
-74.9417 4.8028 479 -63.2
-74.925 4.8028 425 -71.2
-74.9084 4.8028 405 -78.9
-74.8917 4.8028 367 -86
-74.875 4.8028 365 -92.2
-74.8583 4.8028 345 -97.6
-74.8417 4.8028 299 -102.2
-74.825 4.8028 275 -106.4
-74.8083 4.8028 257 -110.1
-74.7917 4.8028 235 -113.4
-74.775 4.8028 237 -115.6
-74.7584 4.8028 231 -115.8
-74.7417 4.8028 239 -112.8
-74.725 4.8028 315 -105.5
-74.7083 4.8028 633 -93.5
-74.6917 4.8028 755 -76.4
-74.675 4.8028 929 -55.6
-74.6584 4.8028 1145 -32.5
-74.6417 4.8028 1249 -10.1
-74.625 4.8028 975 9.7
-75.9084 4.7862 921 -0.1
-75.8917 4.7862 959 2.1
-75.875 4.7862 1051 7.6
-75.8583 4.7862 1023 15.2
-75.8417 4.7862 1155 23.5
-75.825 4.7862 1179 31.4
-75.8083 4.7862 1167 38.5
-75.7917 4.7862 1175 44.7
-75.775 4.7862 1203 50.6
-75.7584 4.7862 1245 56.5
-75.7417 4.7862 1293 62.5
-75.725 4.7862 1349 68.4
-75.7083 4.7862 1419 73.4
-75.6917 4.7862 1447 77.3
-75.675 4.7862 1513 79.5
-75.6584 4.7862 1645 80.7
-75.6417 4.7862 1613 82.3
-75.625 4.7862 1743 86.1
-75.6083 4.7862 1891 94.5
-75.5917 4.7862 2075 109.4
-75.575 4.7862 2343 132.1
-75.5583 4.7862 2403 163
-75.5417 4.7862 2867 200.6
-75.525 4.7862 3355 243.7
-75.5084 4.7862 3701 288.8
-75.4917 4.7862 4057 334
-75.475 4.7862 4253 375.4
-75.4583 4.7862 4271 411.3
-75.4417 4.7862 4155 439
-75.425 4.7862 4035 457.3
-75.4084 4.7862 4023 464.8
-75.3917 4.7862 4387 460.9
-75.375 4.7862 4633 445.6
-75.3583 4.7862 4495 419.6
-75.3417 4.7862 4167 385.4
-75.325 4.7862 4025 345.4
-75.3083 4.7862 3837 304.2
-75.2917 4.7862 3789 265.1
-75.275 4.7862 3865 232.8
-75.2584 4.7862 3909 209.3
-75.2417 4.7862 3759 196
-75.225 4.7862 3695 192
-75.2083 4.7862 3591 194.3
-75.1917 4.7862 3401 199.4
-75.175 4.7862 3041 202.5
-75.1584 4.7862 2659 200.4
-75.1417 4.7862 2741 190.4
-75.125 4.7862 2757 171.8
-75.1083 4.7862 2717 145.9
-75.0917 4.7862 2235 114.8
-75.075 4.7862 1889 82.2
-75.0583 4.7862 1497 50.4
-75.0417 4.7862 1249 22.5
-75.025 4.7862 1383 -0.8
-75.0084 4.7862 1161 -19.1
-74.9917 4.7862 997 -33.2
-74.975 4.7862 825 -44.3
-74.9583 4.7862 575 -53.6
-74.9417 4.7862 505 -62.2
-74.925 4.7862 387 -70.5
-74.9084 4.7862 361 -78.5
-74.8917 4.7862 341 -86.1
-74.875 4.7862 319 -92.7
-74.8583 4.7862 293 -98.3
-74.8417 4.7862 267 -102.8
-74.825 4.7862 251 -106.2
-74.8083 4.7862 249 -108.6
-74.7917 4.7862 239 -109.9
-74.775 4.7862 247 -109.9
-74.7584 4.7862 229 -107.8
-74.7417 4.7862 287 -103
-74.725 4.7862 513 -94.8
-74.7083 4.7862 799 -83
-74.6917 4.7862 949 -67.4
-74.675 4.7862 1263 -49.1
-74.6584 4.7862 1363 -29.2
-74.6417 4.7862 1035 -10.2
-74.625 4.7862 871 6.4
