Lon Lat H AAL
-74.5084 5.3174 1309 -31.9
-74.4917 5.3174 915 -23
-74.475 5.3174 1225 -13
-74.4583 5.3174 1299 -3.1
-74.4417 5.3174 1355 4.6
-74.425 5.3174 1339 9.2
-74.4084 5.3174 1387 10.1
-74.3917 5.3174 1277 7.4
-74.375 5.3174 1173 2.4
-74.3583 5.3174 1137 -4.1
-74.3417 5.3174 1235 -10.4
-74.325 5.3174 1253 -15.6
-74.3083 5.3174 1261 -19
-74.2917 5.3174 1325 -20.6
-74.275 5.3174 1247 -20.6
-74.2584 5.3174 1207 -19.5
-74.2417 5.3174 1347 -17.8
-74.225 5.3174 1419 -15.6
-74.2083 5.3174 1359 -12.7
-74.1917 5.3174 1525 -8.6
-74.175 5.3174 1379 -2.4
-74.1584 5.3174 1637 6.7
-74.1417 5.3174 1583 19.4
-74.125 5.3174 1905 36.2
-74.1083 5.3174 1783 56.9
-74.0917 5.3174 1959 81.1
-74.075 5.3174 2381 107.6
-74.0583 5.3174 2481 135.6
-74.0417 5.3174 2603 163.2
-74.025 5.3174 2839 189.6
-74.0084 5.3174 2905 213.3
-73.9917 5.3174 2991 233.6
-73.975 5.3174 3283 249.4
-73.9583 5.3174 3377 260.7
-73.9417 5.3174 3245 267
-73.925 5.3174 3125 268.5
-73.9084 5.3174 2895 265.2
-73.8917 5.3174 2851 257.6
-73.875 5.3174 2825 246.4
-73.8583 5.3174 2899 232.1
-73.8417 5.3174 2843 216.4
-73.825 5.3174 2649 200.1
-73.8083 5.3174 2559 185.3
-73.7917 5.3174 2551 173.2
-73.775 5.3174 2571 165.4
-73.7584 5.3174 2549 162.8
-73.7417 5.3174 2681 165.7
-73.725 5.3174 2779 173.8
-73.7083 5.3174 2621 185.9
-73.6917 5.3174 2697 200.3
-73.675 5.3174 2881 214.4
-73.6584 5.3174 2999 226.5
-73.6417 5.3174 3063 234.2
-73.625 5.3174 2947 236.4
-73.6083 5.3174 2905 232.5
-73.5917 5.3174 2955 222.8
-73.575 5.3174 2795 208.6
-73.5583 5.3174 2789 191.3
-73.5417 5.3174 2709 173
-73.525 5.3174 2425 154.9
-73.5084 5.3174 2341 138.6
-73.4917 5.3174 2435 124.3
-73.475 5.3174 2603 112.9
-73.4583 5.3174 2465 104.4
-73.4417 5.3174 2269 99.2
-73.425 5.3174 2193 97.7
-73.4084 5.3174 2245 100.7
-73.3917 5.3174 2063 108.8
-73.375 5.3174 2259 122.1
-73.3583 5.3174 2513 140.5
-73.3417 5.3174 2709 161.7
-73.325 5.3174 2885 183.5
-73.3083 5.3174 2915 201.6
-73.2917 5.3174 2901 212.7
-73.275 5.3174 2853 213
-73.2584 5.3174 2649 201.1
-73.2417 5.3174 2331 177.6
-73.225 5.3174 2297 145.2
-73.2083 5.3174 2121 110.3
-73.1917 5.3174 1735 78.8
-73.175 5.3174 1599 58.6
-73.1584 5.3174 1879 54.4
-73.1417 5.3174 2071 69.4
-73.125 5.3174 1969 102.9
-73.1083 5.3174 1915 149.4
-73.0917 5.3174 2161 202.7
-73.075 5.3174 2819 252.3
-73.0583 5.3174 3303 291.1
-73.0417 5.3174 3355 312
-73.025 5.3174 2787 312.9
-73.0084 5.3174 2489 295.4
-72.9917 5.3174 2347 264.1
-72.975 5.3174 2225 227.9
-72.9583 5.3174 2139 193.6
-72.9417 5.3174 2165 169.3
-72.925 5.3174 1937 158.1
-74.9084 5.3008 671 -31.8
-74.8917 5.3008 513 -42.4
-74.875 5.3008 381 -49.9
-74.8583 5.3008 355 -54.5
-74.8417 5.3008 377 -57.2
-74.825 5.3008 345 -59.4
-74.8083 5.3008 299 -62.6
-74.7917 5.3008 267 -67.3
-74.775 5.3008 245 -73.4
-74.7584 5.3008 247 -80.1
-74.7417 5.3008 211 -85.4
-74.725 5.3008 241 -87.9
-74.7083 5.3008 389 -86.7
-74.6917 5.3008 571 -81.3
-74.675 5.3008 483 -72.9
-74.6584 5.3008 487 -62.6
-74.6417 5.3008 539 -52.7
-74.625 5.3008 739 -44.4
-74.6083 5.3008 929 -39
-74.5917 5.3008 995 -36.5
-74.575 5.3008 567 -36
-74.5583 5.3008 529 -36.4
-74.5417 5.3008 975 -35.9
-74.525 5.3008 1385 -33.5
-74.5084 5.3008 1151 -28.5
-74.4917 5.3008 915 -21.2
-74.475 5.3008 1331 -12.7
-74.4583 5.3008 1075 -4.3
-74.4417 5.3008 1319 2.5
-74.425 5.3008 1165 6.5
-74.4084 5.3008 1423 7.2
-74.3917 5.3008 1507 4.8
-74.375 5.3008 1417 0.1
-74.3583 5.3008 1195 -5.7
-74.3417 5.3008 1163 -11.1
-74.325 5.3008 1201 -15.2
-74.3083 5.3008 1257 -17.1
-74.2917 5.3008 1301 -16.5
-74.275 5.3008 1303 -13.9
-74.2584 5.3008 1285 -9.5
-74.2417 5.3008 1425 -4.3
-74.225 5.3008 1501 1.5
-74.2083 5.3008 1625 7.4
-74.1917 5.3008 1519 13.7
-74.175 5.3008 1695 21.1
-74.1584 5.3008 1993 30.4
-74.1417 5.3008 1765 42.7
-74.125 5.3008 2065 58.9
-74.1083 5.3008 2061 79.2
-74.0917 5.3008 1851 103.8
-74.075 5.3008 2117 131.6
-74.0583 5.3008 2305 161.6
-74.0417 5.3008 2549 191.3
-74.025 5.3008 2833 219.3
-74.0084 5.3008 3053 243
-73.9917 5.3008 3167 261.2
-73.975 5.3008 3399 272.6
-73.9583 5.3008 3513 276.9
-73.9417 5.3008 3193 274.6
-73.925 5.3008 2983 266.5
-73.9084 5.3008 2867 254.3
-73.8917 5.3008 2915 239.2
-73.875 5.3008 2873 223.1
-73.8583 5.3008 2765 207
-73.8417 5.3008 2705 192.4
-73.825 5.3008 2629 179.8
-73.8083 5.3008 2555 170.3
-73.7917 5.3008 2549 164.1
-73.775 5.3008 2553 161.7
-73.7584 5.3008 2665 163.1
-73.7417 5.3008 2823 168.2
-73.725 5.3008 2737 176.3
-73.7083 5.3008 2633 186.3
-73.6917 5.3008 2879 197.2
-73.675 5.3008 2983 207.2
-73.6584 5.3008 3029 215
-73.6417 5.3008 2927 219.2
-73.625 5.3008 2849 219.2
-73.6083 5.3008 2901 214.8
-73.5917 5.3008 2945 206.2
-73.575 5.3008 2769 194.5
-73.5583 5.3008 2613 180.6
-73.5417 5.3008 2529 165.7
-73.525 5.3008 2597 150.6
-73.5084 5.3008 2543 136.1
-73.4917 5.3008 2639 122.6
-73.475 5.3008 2789 110.8
-73.4583 5.3008 2697 101.2
-73.4417 5.3008 2421 94.9
-73.425 5.3008 2197 93.1
-73.4084 5.3008 2161 97.2
-73.3917 5.3008 2139 107.9
-73.375 5.3008 2389 125.2
-73.3583 5.3008 2671 148.4
-73.3417 5.3008 2839 174.3
-73.325 5.3008 2837 199.7
-73.3083 5.3008 2739 219.4
-73.2917 5.3008 2707 229.7
-73.275 5.3008 2927 226.9
-73.2584 5.3008 2851 210
-73.2417 5.3008 2679 180.5
-73.225 5.3008 2611 142.3
-73.2083 5.3008 2225 102.7
-73.1917 5.3008 1997 68
-73.175 5.3008 1637 46.4
-73.1584 5.3008 1539 42.4
-73.1417 5.3008 1633 58.1
-73.125 5.3008 1779 92.3
-73.1083 5.3008 2047 138.5
-73.0917 5.3008 2511 190.3
-73.075 5.3008 2925 237.1
-73.0583 5.3008 3005 272.2
-73.0417 5.3008 2839 289.3
-73.025 5.3008 2629 286.9
-73.0084 5.3008 2325 267.4
-72.9917 5.3008 1997 235.3
-72.975 5.3008 1885 199.5
-72.9583 5.3008 1973 166.4
-72.9417 5.3008 1853 143.1
-72.925 5.3008 1943 132.4
-74.9084 5.2843 687 -31
-74.8917 5.2843 521 -40.9
-74.875 5.2843 403 -47.8
-74.8583 5.2843 351 -52
-74.8417 5.2843 335 -54.6
-74.825 5.2843 371 -57.1
-74.8083 5.2843 377 -61
-74.7917 5.2843 273 -66.8
-74.775 5.2843 269 -74.1
-74.7584 5.2843 233 -81.8
-74.7417 5.2843 201 -87.8
-74.725 5.2843 251 -90.7
-74.7083 5.2843 429 -89.2
-74.6917 5.2843 507 -83.1
-74.675 5.2843 439 -73.6
-74.6584 5.2843 421 -62
-74.6417 5.2843 523 -50.7
-74.625 5.2843 677 -41.2
-74.6083 5.2843 983 -34.8
-74.5917 5.2843 873 -31.6
-74.575 5.2843 531 -31
-74.5583 5.2843 563 -31.7
-74.5417 5.2843 895 -32.1
-74.525 5.2843 1395 -30.9
-74.5084 5.2843 1051 -27.6
-74.4917 5.2843 849 -22
-74.475 5.2843 1233 -15.1
-74.4583 5.2843 1055 -7.9
-74.4417 5.2843 1289 -2.1
-74.425 5.2843 1077 1.6
-74.4084 5.2843 1299 2.5
-74.3917 5.2843 1597 0.7
-74.375 5.2843 1377 -3.1
-74.3583 5.2843 1363 -7.8
-74.3417 5.2843 1259 -11.9
-74.325 5.2843 1203 -14.4
-74.3083 5.2843 1159 -14.3
-74.2917 5.2843 1253 -11.3
-74.275 5.2843 1381 -5.8
-74.2584 5.2843 1441 2
-74.2417 5.2843 1397 10.8
-74.225 5.2843 1561 20
-74.2083 5.2843 1853 28.8
-74.1917 5.2843 1625 37.4
-74.175 5.2843 1819 46.1
-74.1584 5.2843 2107 55.9
-74.1417 5.2843 2155 68.1
-74.125 5.2843 2185 83.9
-74.1083 5.2843 2421 104.2
-74.0917 5.2843 2221 129.3
-74.075 5.2843 2107 158.2
-74.0583 5.2843 2391 189.7
-74.0417 5.2843 2601 220.9
-74.025 5.2843 2839 249.5
-74.0084 5.2843 3179 272.4
-73.9917 5.2843 3533 287.7
-73.975 5.2843 3537 293.8
-73.9583 5.2843 3435 290.9
-73.9417 5.2843 3265 280.1
-73.925 5.2843 3071 263.1
-73.9084 5.2843 2893 242.7
-73.8917 5.2843 2961 221.2
-73.875 5.2843 3015 201.3
-73.8583 5.2843 2905 184.2
-73.8417 5.2843 2743 171.3
-73.825 5.2843 2611 162.8
-73.8083 5.2843 2551 158.5
-73.7917 5.2843 2545 157.8
-73.775 5.2843 2623 160.2
-73.7584 5.2843 2793 165
-73.7417 5.2843 2801 171.4
-73.725 5.2843 2711 178.9
-73.7083 5.2843 2663 186.6
-73.6917 5.2843 2867 193.9
-73.675 5.2843 2903 200
-73.6584 5.2843 2861 204.2
-73.6417 5.2843 2837 205.9
-73.625 5.2843 2915 205
-73.6083 5.2843 2989 201.6
-73.5917 5.2843 2871 195.9
-73.575 5.2843 2851 188.4
-73.5583 5.2843 2711 179.4
-73.5417 5.2843 2857 169.1
-73.525 5.2843 2905 157.6
-73.5084 5.2843 2679 145.1
-73.4917 5.2843 2873 131.6
-73.475 5.2843 2913 118.1
-73.4583 5.2843 2573 105.6
-73.4417 5.2843 2439 96.1
-73.425 5.2843 2387 91.7
-73.4084 5.2843 2165 94.5
-73.3917 5.2843 2105 105.7
-73.375 5.2843 2437 125.5
-73.3583 5.2843 2791 152.5
-73.3417 5.2843 2859 182.6
-73.325 5.2843 2755 211.8
-73.3083 5.2843 2625 233.8
-73.2917 5.2843 2777 244.5
-73.275 5.2843 2729 240
-73.2584 5.2843 2703 219.6
-73.2417 5.2843 2695 185.8
-73.225 5.2843 2663 143
-73.2083 5.2843 2479 99.6
-73.1917 5.2843 2295 62.2
-73.175 5.2843 1773 39.1
-73.1584 5.2843 1447 34.4
-73.1417 5.2843 1671 49.5
-73.125 5.2843 2095 82.5
-73.1083 5.2843 2367 126.7
-73.0917 5.2843 2511 175
-73.075 5.2843 2439 217.7
-73.0583 5.2843 2485 248.4
-73.0417 5.2843 2511 261.6
-73.025 5.2843 2457 256.6
-73.0084 5.2843 2211 236.2
-72.9917 5.2843 1941 205
-72.975 5.2843 1673 171.4
-72.9583 5.2843 1745 141
-72.9417 5.2843 1905 120.1
-72.925 5.2843 2241 110.5
-74.9084 5.2677 679 -30.3
-74.8917 5.2677 517 -39.6
-74.875 5.2677 407 -45.7
-74.8583 5.2677 371 -49.3
-74.8417 5.2677 345 -51.8
-74.825 5.2677 335 -54.8
-74.8083 5.2677 389 -59.5
-74.7917 5.2677 417 -66.5
-74.775 5.2677 325 -75
-74.7584 5.2677 273 -83.7
-74.7417 5.2677 271 -90.3
-74.725 5.2677 223 -93.3
-74.7083 5.2677 479 -91.5
-74.6917 5.2677 421 -84.8
-74.675 5.2677 419 -74.4
-74.6584 5.2677 507 -61.9
-74.6417 5.2677 745 -49.7
-74.625 5.2677 765 -39.4
-74.6083 5.2677 1055 -32.6
-74.5917 5.2677 933 -29.3
-74.575 5.2677 549 -29
-74.5583 5.2677 593 -30.4
-74.5417 5.2677 1113 -31.9
-74.525 5.2677 1459 -32.2
-74.5084 5.2677 1031 -30.5
-74.4917 5.2677 763 -26.6
-74.475 5.2677 945 -21.2
-74.4583 5.2677 857 -15.2
-74.4417 5.2677 1007 -9.8
-74.425 5.2677 1103 -5.9
-74.4084 5.2677 1221 -4.4
-74.3917 5.2677 1559 -5
-74.375 5.2677 1349 -7.3
-74.3583 5.2677 1147 -10.3
-74.3417 5.2677 1247 -12.7
-74.325 5.2677 1441 -13.4
-74.3083 5.2677 1357 -11.4
-74.2917 5.2677 1523 -6.2
-74.275 5.2677 1433 1.8
-74.2584 5.2677 1399 12.2
-74.2417 5.2677 1325 23.8
-74.225 5.2677 1539 35.8
-74.2083 5.2677 1907 47.1
-74.1917 5.2677 1759 57.6
-74.175 5.2677 2001 67.6
-74.1584 5.2677 2233 78.1
-74.1417 5.2677 2587 90.7
-74.125 5.2677 2477 106.9
-74.1083 5.2677 2529 127.8
-74.0917 5.2677 2455 153.9
-74.075 5.2677 2411 184.3
-74.0583 5.2677 2599 217.4
-74.0417 5.2677 2759 249.7
-74.025 5.2677 3005 278.7
-74.0084 5.2677 3289 300.2
-73.9917 5.2677 3639 312.3
-73.975 5.2677 3589 313.4
-73.9583 5.2677 3547 303.7
-73.9417 5.2677 3415 285.3
-73.925 5.2677 3031 260.5
-73.9084 5.2677 2929 233.5
-73.8917 5.2677 3093 207
-73.875 5.2677 3075 184.4
-73.8583 5.2677 2853 167.3
-73.8417 5.2677 2605 156.6
-73.825 5.2677 2575 151.9
-73.8083 5.2677 2549 152.1
-73.7917 5.2677 2553 156.1
-73.775 5.2677 2567 162.1
-73.7584 5.2677 2677 169.1
-73.7417 5.2677 2931 176
-73.725 5.2677 2945 182.2
-73.7083 5.2677 2715 187.3
-73.6917 5.2677 2757 191.2
-73.675 5.2677 2847 193.8
-73.6584 5.2677 2849 195.2
-73.6417 5.2677 2963 195.6
-73.625 5.2677 3057 195.3
-73.6083 5.2677 2945 194.3
-73.5917 5.2677 2839 192.9
-73.575 5.2677 2837 190.9
-73.5583 5.2677 2861 187.9
-73.5417 5.2677 2997 183.1
-73.525 5.2677 3075 175.6
-73.5084 5.2677 2887 165
-73.4917 5.2677 2923 150.9
-73.475 5.2677 2743 134.5
-73.4583 5.2677 2577 117.3
-73.4417 5.2677 2631 102.6
-73.425 5.2677 2327 93
-73.4084 5.2677 2049 92.1
-73.3917 5.2677 2227 101.7
-73.375 5.2677 2443 121.9
-73.3583 5.2677 2773 151.2
-73.3417 5.2677 2599 184.7
-73.325 5.2677 2499 217.5
-73.3083 5.2677 2473 242.4
-73.2917 5.2677 2739 254.7
-73.275 5.2677 2773 250.2
-73.2584 5.2677 2425 228.3
-73.2417 5.2677 2397 192.1
-73.225 5.2677 2451 146.6
-73.2083 5.2677 2283 100.7
-73.1917 5.2677 1925 61.4
-73.175 5.2677 1563 36.7
-73.1584 5.2677 1379 30.5
-73.1417 5.2677 1701 43.7
-73.125 5.2677 1975 73.9
-73.1083 5.2677 2119 114.1
-73.0917 5.2677 2087 157.5
-73.075 5.2677 2087 194.8
-73.0583 5.2677 2165 220.5
-73.0417 5.2677 2185 230.1
-73.025 5.2677 2263 223.3
-73.0084 5.2677 2357 203.3
-72.9917 5.2677 2121 174.7
-72.975 5.2677 1945 144.8
-72.9583 5.2677 1567 118.6
-72.9417 5.2677 1757 101.1
-72.925 5.2677 1835 93.4
-74.9084 5.251 661 -30.2
-74.8917 5.251 489 -38.6
-74.875 5.251 387 -44
-74.8583 5.251 371 -47.1
-74.8417 5.251 387 -49.5
-74.825 5.251 341 -52.9
-74.8083 5.251 393 -58.5
-74.7917 5.251 519 -66.6
-74.775 5.251 419 -76.1
-74.7584 5.251 321 -85.6
-74.7417 5.251 323 -92.7
-74.725 5.251 243 -95.8
-74.7083 5.251 479 -93.7
-74.6917 5.251 401 -86.5
-74.675 5.251 373 -75.5
-74.6584 5.251 467 -62.4
-74.6417 5.251 619 -49.8
-74.625 5.251 829 -39.3
-74.6083 5.251 987 -32.5
-74.5917 5.251 875 -29.6
-74.575 5.251 491 -29.9
-74.5583 5.251 679 -32.4
-74.5417 5.251 1249 -35.3
-74.525 5.251 1497 -37.3
-74.5084 5.251 921 -37.3
-74.4917 5.251 751 -35.1
-74.475 5.251 725 -31
-74.4583 5.251 851 -25.7
-74.4417 5.251 917 -20.4
-74.425 5.251 1119 -15.9
-74.4084 5.251 1435 -13
-74.3917 5.251 1427 -11.8
-74.375 5.251 1481 -12
-74.3583 5.251 1123 -12.9
-74.3417 5.251 1197 -13.3
-74.325 5.251 1253 -12.2
-74.3083 5.251 1129 -8.6
-74.2917 5.251 1309 -2
-74.275 5.251 1287 7.5
-74.2584 5.251 1405 19.4
-74.2417 5.251 1317 32.5
-74.225 5.251 1535 46.1
-74.2083 5.251 1957 58.8
-74.1917 5.251 1999 70.6
-74.175 5.251 2209 81.7
-74.1584 5.251 2339 93.2
-74.1417 5.251 2573 106.7
-74.125 5.251 2757 124
-74.1083 5.251 2805 146.4
-74.0917 5.251 2741 174.3
-74.075 5.251 2771 206.7
-74.0583 5.251 2873 241.8
-74.0417 5.251 2993 275.5
-74.025 5.251 3293 304.7
-74.0084 5.251 3419 324.9
-73.9917 5.251 3597 334
-73.975 5.251 3643 330.5
-73.9583 5.251 3555 315
-73.9417 5.251 3271 290.2
-73.925 5.251 3067 259.3
-73.9084 5.251 3217 227.3
-73.8917 5.251 3141 197.5
-73.875 5.251 2899 173.7
-73.8583 5.251 2699 157.3
-73.8417 5.251 2657 149
-73.825 5.251 2613 147.8
-73.8083 5.251 2729 151.8
-73.7917 5.251 2577 159.2
-73.775 5.251 2557 167.6
-73.7584 5.251 2717 175.6
-73.7417 5.251 2967 182
-73.725 5.251 2943 186.3
-73.7083 5.251 2805 188.7
-73.6917 5.251 2905 189.4
-73.675 5.251 2935 189.2
-73.6584 5.251 3055 188.6
-73.6417 5.251 3097 188.6
-73.625 5.251 2953 189.6
-73.6083 5.251 2909 192
-73.5917 5.251 2813 195.8
-73.575 5.251 2857 200
-73.5583 5.251 2931 203.6
-73.5417 5.251 3115 204.7
-73.525 5.251 3243 201.5
-73.5084 5.251 3183 192.7
-73.4917 5.251 2951 177.6
-73.475 5.251 2681 157.6
-73.4583 5.251 2765 134.6
-73.4417 5.251 2713 113.1
-73.425 5.251 2391 96.6
-73.4084 5.251 2061 90.1
-73.3917 5.251 2173 96
-73.375 5.251 2539 114.7
-73.3583 5.251 2503 144.9
-73.3417 5.251 2441 180.7
-73.325 5.251 2231 216.9
-73.3083 5.251 2297 245
-73.2917 5.251 2693 259.9
-73.275 5.251 2829 256.9
-73.2584 5.251 2561 235.5
-73.2417 5.251 2379 199
-73.225 5.251 2093 152.6
-73.2083 5.251 1883 105.7
-73.1917 5.251 1623 65.2
-73.175 5.251 1491 39.1
-73.1584 5.251 1333 30.9
-73.1417 5.251 1569 41.1
-73.125 5.251 1699 67.1
-73.1083 5.251 1729 101.8
-73.0917 5.251 1741 139
-73.075 5.251 1871 170.1
-73.0583 5.251 1981 190.5
-73.0417 5.251 2039 196.7
-73.025 5.251 2147 188.9
-73.0084 5.251 2291 170.6
-72.9917 5.251 2371 145.8
-72.975 5.251 2101 121
-72.9583 5.251 1621 100.1
-72.9417 5.251 1417 86.7
-72.925 5.251 1851 81.4
-74.9084 5.2345 665 -30.5
-74.8917 5.2345 479 -38.2
-74.875 5.2345 417 -42.9
-74.8583 5.2345 401 -45.7
-74.8417 5.2345 405 -48.2
-74.825 5.2345 391 -52
-74.8083 5.2345 323 -58.3
-74.7917 5.2345 361 -67.3
-74.775 5.2345 421 -77.5
-74.7584 5.2345 417 -87.5
-74.7417 5.2345 373 -94.8
-74.725 5.2345 253 -97.8
-74.7083 5.2345 485 -95.5
-74.6917 5.2345 331 -88
-74.675 5.2345 377 -76.7
-74.6584 5.2345 623 -63.4
-74.6417 5.2345 727 -50.9
-74.625 5.2345 873 -40.6
-74.6083 5.2345 1007 -34.3
-74.5917 5.2345 729 -32.2
-74.575 5.2345 497 -33.6
-74.5583 5.2345 707 -37.3
-74.5417 5.2345 1231 -41.8
-74.525 5.2345 1049 -45.5
-74.5084 5.2345 731 -47.2
-74.4917 5.2345 815 -46.5
-74.475 5.2345 871 -43.5
-74.4583 5.2345 921 -38.6
-74.4417 5.2345 1059 -32.9
-74.425 5.2345 1375 -27.2
-74.4084 5.2345 1027 -22.4
-74.3917 5.2345 1189 -18.8
-74.375 5.2345 1349 -16.4
-74.3583 5.2345 1153 -14.8
-74.3417 5.2345 1511 -13.2
-74.325 5.2345 1319 -10.6
-74.3083 5.2345 1177 -6.1
-74.2917 5.2345 1123 0.8
-74.275 5.2345 1161 10.3
-74.2584 5.2345 1253 22
-74.2417 5.2345 1315 34.9
-74.225 5.2345 1517 48.4
-74.2083 5.2345 1997 61.2
-74.1917 5.2345 2081 73.3
-74.175 5.2345 2023 85
-74.1584 5.2345 2263 97.4
-74.1417 5.2345 2629 112.4
-74.125 5.2345 2757 131.6
-74.1083 5.2345 2779 156.3
-74.0917 5.2345 2961 187
-74.075 5.2345 3043 222
-74.0583 5.2345 3091 259.5
-74.0417 5.2345 3281 294.7
-74.025 5.2345 3599 324.4
-74.0084 5.2345 3559 343.6
-73.9917 5.2345 3519 350.3
-73.975 5.2345 3673 343.1
-73.9583 5.2345 3485 323.1
-73.9417 5.2345 3235 293.9
-73.925 5.2345 3287 258.9
-73.9084 5.2345 3211 224.1
-73.8917 5.2345 3093 192.9
-73.875 5.2345 2887 169.3
-73.8583 5.2345 2669 154.5
-73.8417 5.2345 2749 148.7
-73.825 5.2345 2935 150.5
-73.8083 5.2345 2777 157.3
-73.7917 5.2345 2651 166.7
-73.775 5.2345 2673 176
-73.7584 5.2345 2795 183.8
-73.7417 5.2345 2981 188.9
-73.725 5.2345 2823 191
-73.7083 5.2345 2849 190.7
-73.6917 5.2345 3011 188.6
-73.675 5.2345 3073 186.1
-73.6584 5.2345 3005 184.3
-73.6417 5.2345 2981 184.4
-73.625 5.2345 2941 187.3
-73.6083 5.2345 2871 193.4
-73.5917 5.2345 2779 202.4
-73.575 5.2345 2847 212.8
-73.5583 5.2345 3073 223
-73.5417 5.2345 3303 229.9
-73.525 5.2345 3297 231
-73.5084 5.2345 3213 224
-73.4917 5.2345 2879 208
-73.475 5.2345 2849 184.3
-73.4583 5.2345 2789 155.2
-73.4417 5.2345 2577 126.3
-73.425 5.2345 2369 102
-73.4084 5.2345 2021 88.6
-73.3917 5.2345 2147 89.2
-73.375 5.2345 2431 105
-73.3583 5.2345 2137 134.5
-73.3417 5.2345 2079 171.6
-73.325 5.2345 2103 210.5
-73.3083 5.2345 2359 241.9
-73.2917 5.2345 2791 260.1
-73.275 5.2345 2851 260
-73.2584 5.2345 2849 240.9
-73.2417 5.2345 2491 206.1
-73.225 5.2345 2107 160.9
-73.2083 5.2345 1723 114.5
-73.1917 5.2345 1493 74
-73.175 5.2345 1411 46.9
-73.1584 5.2345 1247 36.5
-73.1417 5.2345 1283 43
-73.125 5.2345 1403 63.6
-73.1083 5.2345 1459 91.9
-73.0917 5.2345 1569 121.9
-73.075 5.2345 1767 146.3
-73.0583 5.2345 1779 161.3
-73.0417 5.2345 1837 164.4
-73.025 5.2345 2041 156.4
-73.0084 5.2345 2387 140.6
-72.9917 5.2345 2071 120.7
-72.975 5.2345 1687 101.8
-72.9583 5.2345 1389 87
-72.9417 5.2345 1465 78.2
-72.925 5.2345 1873 75.5
-74.9084 5.2178 633 -31.2
-74.8917 5.2178 469 -38.3
-74.875 5.2178 439 -42.5
-74.8583 5.2178 423 -45
-74.8417 5.2178 383 -47.6
-74.825 5.2178 373 -51.9
-74.8083 5.2178 333 -58.9
-74.7917 5.2178 315 -68.4
-74.775 5.2178 289 -79.1
-74.7584 5.2178 313 -89.3
-74.7417 5.2178 289 -96.6
-74.725 5.2178 355 -99.5
-74.7083 5.2178 391 -96.9
-74.6917 5.2178 303 -89.2
-74.675 5.2178 403 -77.9
-74.6584 5.2178 591 -64.8
-74.6417 5.2178 813 -52.5
-74.625 5.2178 1039 -42.8
-74.6083 5.2178 1035 -37.2
-74.5917 5.2178 617 -35.9
-74.575 5.2178 517 -38.3
-74.5583 5.2178 815 -43.4
-74.5417 5.2178 1339 -49.3
-74.525 5.2178 989 -54.6
-74.5084 5.2178 671 -58
-74.4917 5.2178 685 -58.8
-74.475 5.2178 717 -56.7
-74.4583 5.2178 645 -52.1
-74.4417 5.2178 839 -45.7
-74.425 5.2178 967 -38.4
-74.4084 5.2178 825 -31.3
-74.3917 5.2178 1223 -24.8
-74.375 5.2178 1265 -19.6
-74.3583 5.2178 1149 -15.4
-74.3417 5.2178 1659 -11.8
-74.325 5.2178 1359 -8.1
-74.3083 5.2178 1465 -3.5
-74.2917 5.2178 1337 2.6
-74.275 5.2178 1209 10.6
-74.2584 5.2178 1393 20.5
-74.2417 5.2178 1517 31.5
-74.225 5.2178 1591 43.2
-74.2083 5.2178 1831 54.8
-74.1917 5.2178 1809 66.2
-74.175 5.2178 1831 78
-74.1584 5.2178 1987 91.4
-74.1417 5.2178 2227 108.1
-74.125 5.2178 2415 129.7
-74.1083 5.2178 2581 157.3
-74.0917 5.2178 2767 191.2
-74.075 5.2178 2909 229.3
-74.0583 5.2178 3247 269.3
-74.0417 5.2178 3551 306.1
-74.025 5.2178 3585 336.2
-74.0084 5.2178 3619 354.6
-73.9917 5.2178 3659 359.2
-73.975 5.2178 3579 349.3
-73.9583 5.2178 3481 326.2
-73.9417 5.2178 3355 294.2
-73.925 5.2178 3171 257.3
-73.9084 5.2178 3113 221.7
-73.8917 5.2178 3103 191
-73.875 5.2178 2843 169.1
-73.8583 5.2178 2763 156.7
-73.8417 5.2178 2857 153.6
-73.825 5.2178 2979 157.8
-73.8083 5.2178 2953 166.4
-73.7917 5.2178 2803 176.6
-73.775 5.2178 2939 185.8
-73.7584 5.2178 2995 192.4
-73.7417 5.2178 2919 195.5
-73.725 5.2178 2825 195.3
-73.7083 5.2178 2857 192.5
-73.6917 5.2178 3009 188.1
-73.675 5.2178 3045 184
-73.6584 5.2178 2939 181.4
-73.6417 5.2178 2817 182
-73.625 5.2178 2867 186.7
-73.6083 5.2178 2803 196.1
-73.5917 5.2178 2769 209.8
-73.575 5.2178 2951 225.8
-73.5583 5.2178 3149 241.9
-73.5417 5.2178 3283 254.2
-73.525 5.2178 3277 259.5
-73.5084 5.2178 3075 254.6
-73.4917 5.2178 2963 238.1
-73.475 5.2178 2727 211.2
-73.4583 5.2178 2407 176.7
-73.4417 5.2178 2207 140.7
-73.425 5.2178 2137 108.6
-73.4084 5.2178 2143 87.9
-73.3917 5.2178 1919 82.5
-73.375 5.2178 2033 94.2
-73.3583 5.2178 1941 121.9
-73.3417 5.2178 2105 159.3
-73.325 5.2178 2301 200.1
-73.3083 5.2178 2547 234.7
-73.2917 5.2178 2875 256.7
-73.275 5.2178 3155 260.5
-73.2584 5.2178 2995 245.1
-73.2417 5.2178 2727 213.7
-73.225 5.2178 2395 171.4
-73.2083 5.2178 2199 127.1
-73.1917 5.2178 1877 87.6
-73.175 5.2178 1531 60.1
-73.1584 5.2178 1433 47.5
